-0.00975,0.011,0.02775,0.02125,-0.0005,0.003,0.000625,0.001375,0.009,-0.007,0.80925,-0.154,0.0025,-0.006,0.0535,0.002,-0.00975,0.011,0.02775,0.02125,-0.0005,0.003,0.000625,0.001375,0.009,-0.007,0.80925,-0.154,0.0025,-0.006,0.0535,0.002
-0.01,0.01125,0.02775,0.02225,-0.0005,0.003,0.000625,0.001375,0.009,-0.007,0.80925,-0.153,0.0025,-0.006,0.0535,0.002,-0.01,0.01125,0.02775,0.02225,-0.0005,0.003,0.000625,0.001375,0.009,-0.007,0.80925,-0.153,0.0025,-0.006,0.0535,0.002
-0.00975,0.01125,0.02775,0.02275,-0.0005,0.003125,0.000625,0.001375,0.009,-0.007125,0.809,-0.155,0.00275,-0.006,0.0535,0.002,-0.00975,0.01125,0.02775,0.02275,-0.0005,0.003125,0.000625,0.001375,0.009,-0.007125,0.809,-0.155,0.00275,-0.006,0.0535,0.002
-0.01,0.011,0.02775,0.0235,-0.0005,0.003125,0.000625,0.001375,0.009125,-0.007,0.809,-0.153,0.00275,-0.006,0.0535,0.002,-0.01,0.011,0.02775,0.0235,-0.0005,0.003125,0.000625,0.001375,0.009125,-0.007,0.809,-0.153,0.00275,-0.006,0.0535,0.002
-0.0095,0.011,0.0275,0.02425,-0.000375,0.003125,0.0005,0.001375,0.009,-0.007125,0.80925,-0.154,0.00275,-0.00625,0.0535,0.002,-0.0095,0.011,0.0275,0.02425,-0.000375,0.003125,0.0005,0.001375,0.009,-0.007125,0.80925,-0.154,0.00275,-0.00625,0.0535,0.002
-0.00975,0.011,0.02775,0.025,-0.0005,0.003125,0.000625,0.001375,0.009125,-0.007,0.80925,-0.153,0.00275,-0.00625,0.0535,0.002,-0.00975,0.011,0.02775,0.025,-0.0005,0.003125,0.000625,0.001375,0.009125,-0.007,0.80925,-0.153,0.00275,-0.00625,0.0535,0.002
-0.00975,0.011,0.028,0.02575,-0.0005,0.003125,0.0005,0.0015,0.009,-0.007125,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002,-0.00975,0.011,0.028,0.02575,-0.0005,0.003125,0.0005,0.0015,0.009,-0.007125,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002
-0.00975,0.011,0.02775,0.0265,-0.000375,0.003,0.000625,0.001375,0.009,-0.007125,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002,-0.00975,0.011,0.02775,0.0265,-0.000375,0.003,0.000625,0.001375,0.009,-0.007125,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002
-0.01,0.01025,0.02775,0.0275,-0.000375,0.003125,0.000625,0.0015,0.00925,-0.007,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002,-0.01,0.01025,0.02775,0.0275,-0.000375,0.003125,0.000625,0.0015,0.00925,-0.007,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002
-0.00975,0.01125,0.028,0.02825,-0.0005,0.003125,0.0005,0.0015,0.009125,-0.007125,0.80975,-0.154,0.0025,-0.006,0.0535,0.002,-0.00975,0.01125,0.028,0.02825,-0.0005,0.003125,0.0005,0.0015,0.009125,-0.007125,0.80975,-0.154,0.0025,-0.006,0.0535,0.002
-0.00975,0.011,0.028,0.02925,-0.000625,0.00325,0.0005,0.0015,0.009125,-0.007,0.80925,-0.154,0.0025,-0.00625,0.05325,0.002,-0.00975,0.011,0.028,0.02925,-0.000625,0.00325,0.0005,0.0015,0.009125,-0.007,0.80925,-0.154,0.0025,-0.00625,0.05325,0.002
-0.00975,0.01075,0.0285,0.03,-0.000625,0.00325,0.000625,0.001625,0.00925,-0.007125,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002,-0.00975,0.01075,0.0285,0.03,-0.000625,0.00325,0.000625,0.001625,0.00925,-0.007125,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002
-0.00975,0.0105,0.0285,0.031,-0.000625,0.00325,0.0005,0.0015,0.00925,-0.007,0.80925,-0.155,0.0025,-0.00625,0.0535,0.002,-0.00975,0.0105,0.0285,0.031,-0.000625,0.00325,0.0005,0.0015,0.00925,-0.007,0.80925,-0.155,0.0025,-0.00625,0.0535,0.002
-0.01,0.01075,0.0285,0.032,-0.0005,0.00325,0.000375,0.0015,0.009375,-0.007,0.8095,-0.153,0.0025,-0.00625,0.0535,0.002,-0.01,0.01075,0.0285,0.032,-0.0005,0.00325,0.000375,0.0015,0.009375,-0.007,0.8095,-0.153,0.0025,-0.00625,0.0535,0.002
-0.00975,0.011,0.0285,0.033,-0.00075,0.003375,0.000375,0.00175,0.009375,-0.007,0.80925,-0.151,0.0025,-0.00625,0.0535,0.002,-0.00975,0.011,0.0285,0.033,-0.00075,0.003375,0.000375,0.00175,0.009375,-0.007,0.80925,-0.151,0.0025,-0.00625,0.0535,0.002
-0.00975,0.01075,0.0285,0.034,-0.00075,0.003375,0.000375,0.00175,0.009375,-0.006875,0.809,-0.153,0.0025,-0.00625,0.0535,0.002,-0.00975,0.01075,0.0285,0.034,-0.00075,0.003375,0.000375,0.00175,0.009375,-0.006875,0.809,-0.153,0.0025,-0.00625,0.0535,0.002
-0.01,0.01075,0.028,0.035,-0.00075,0.0035,0.000375,0.001625,0.0095,-0.007,0.809,-0.154,0.0025,-0.00625,0.0535,0.0025,-0.01,0.01075,0.028,0.035,-0.00075,0.0035,0.000375,0.001625,0.0095,-0.007,0.809,-0.154,0.0025,-0.00625,0.0535,0.0025
-0.00975,0.01075,0.02775,0.03575,-0.000875,0.003375,0.00025,0.00175,0.0095,-0.007,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002,-0.00975,0.01075,0.02775,0.03575,-0.000875,0.003375,0.00025,0.00175,0.0095,-0.007,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002
-0.00975,0.01075,0.027,0.037,-0.000875,0.003375,0.00025,0.001625,0.009625,-0.007,0.80875,-0.154,0.0025,-0.006,0.0535,0.00225,-0.00975,0.01075,0.027,0.037,-0.000875,0.003375,0.00025,0.001625,0.009625,-0.007,0.80875,-0.154,0.0025,-0.006,0.0535,0.00225
-0.01,0.011,0.02625,0.03775,-0.000875,0.00325,0,0.001625,0.0095,-0.006875,0.809,-0.153,0.00275,-0.006,0.0535,0.002,-0.01,0.011,0.02625,0.03775,-0.000875,0.00325,0,0.001625,0.0095,-0.006875,0.809,-0.153,0.00275,-0.006,0.0535,0.002
-0.00975,0.01075,0.0255,0.03875,-0.000875,0.003375,0.000375,0.001625,0.009625,-0.007,0.80925,-0.153,0.00275,-0.006,0.0535,0.002,-0.00975,0.01075,0.0255,0.03875,-0.000875,0.003375,0.000375,0.001625,0.009625,-0.007,0.80925,-0.153,0.00275,-0.006,0.0535,0.002
-0.00975,0.01075,0.02475,0.0395,-0.000875,0.00325,0.0005,0.001625,0.009625,-0.007,0.80925,-0.154,0.0025,-0.00625,0.0535,0.00225,-0.00975,0.01075,0.02475,0.0395,-0.000875,0.00325,0.0005,0.001625,0.009625,-0.007,0.80925,-0.154,0.0025,-0.00625,0.0535,0.00225
-0.01,0.0105,0.02425,0.04075,-0.00075,0.003375,0.00025,0.001625,0.0095,-0.007,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002,-0.01,0.0105,0.02425,0.04075,-0.00075,0.003375,0.00025,0.001625,0.0095,-0.007,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002
-0.00975,0.01075,0.02325,0.04175,-0.000875,0.0035,0.000375,0.001625,0.0095,-0.007,0.80925,-0.154,0.0025,-0.006,0.0535,0.002,-0.00975,0.01075,0.02325,0.04175,-0.000875,0.0035,0.000375,0.001625,0.0095,-0.007,0.80925,-0.154,0.0025,-0.006,0.0535,0.002
-0.00975,0.0105,0.0225,0.04275,-0.00075,0.00325,0.000375,0.001875,0.0095,-0.007,0.8095,-0.154,0.0025,-0.00625,0.0535,0.00225,-0.00975,0.0105,0.0225,0.04275,-0.00075,0.00325,0.000375,0.001875,0.0095,-0.007,0.8095,-0.154,0.0025,-0.00625,0.0535,0.00225
-0.00975,0.0105,0.0215,0.044,-0.001,0.003875,0.000125,0.00175,0.0095,-0.007,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002,-0.00975,0.0105,0.0215,0.044,-0.001,0.003875,0.000125,0.00175,0.0095,-0.007,0.80925,-0.153,0.0025,-0.00625,0.0535,0.002
-0.01,0.0105,0.021,0.045,-0.001,0.003375,0.000125,0.00175,0.0095,-0.007125,0.809,-0.154,0.0025,-0.006,0.0535,0.002,-0.01,0.0105,0.021,0.045,-0.001,0.003375,0.000125,0.00175,0.0095,-0.007125,0.809,-0.154,0.0025,-0.006,0.0535,0.002
-0.00975,0.0105,0.02,0.046,-0.001,0.0035,0.00025,0.001875,0.0095,-0.007125,0.809,-0.155,0.0025,-0.00625,0.0535,0.002,-0.00975,0.0105,0.02,0.046,-0.001,0.0035,0.00025,0.001875,0.0095,-0.007125,0.809,-0.155,0.0025,-0.00625,0.0535,0.002
-0.00975,0.01075,0.01925,0.0475,-0.001,0.0035,0.000125,0.001875,0.009375,-0.007,0.809,-0.153,0.00225,-0.00625,0.0535,0.002,-0.00975,0.01075,0.01925,0.0475,-0.001,0.0035,0.000125,0.001875,0.009375,-0.007,0.809,-0.153,0.00225,-0.00625,0.0535,0.002
-0.01,0.01025,0.0185,0.04875,-0.000875,0.0035,0.000125,0.002,0.0095,-0.007125,0.80925,-0.154,0.00225,-0.00625,0.0535,0.002,-0.01,0.01025,0.0185,0.04875,-0.000875,0.0035,0.000125,0.002,0.0095,-0.007125,0.80925,-0.154,0.00225,-0.00625,0.0535,0.002
-0.01,0.0105,0.0175,0.04975,-0.001,0.003375,0.000125,0.00175,0.0095,-0.00725,0.80925,-0.154,0.00225,-0.0065,0.0535,0.002,-0.01,0.0105,0.0175,0.04975,-0.001,0.003375,0.000125,0.00175,0.0095,-0.00725,0.80925,-0.154,0.00225,-0.0065,0.0535,0.002
-0.00975,0.01075,0.0165,0.051,-0.000875,0.003125,0.000125,0.00175,0.0095,-0.00725,0.809,-0.154,0.00225,-0.00625,0.0535,0.002,-0.00975,0.01075,0.0165,0.051,-0.000875,0.003125,0.000125,0.00175,0.0095,-0.00725,0.809,-0.154,0.00225,-0.00625,0.0535,0.002
-0.00975,0.0105,0.01575,0.05175,-0.00075,0.003,0.00025,0.001625,0.009625,-0.007125,0.8095,-0.154,0.00225,-0.0065,0.0535,0.002,-0.00975,0.0105,0.01575,0.05175,-0.00075,0.003,0.00025,0.001625,0.009625,-0.007125,0.8095,-0.154,0.00225,-0.0065,0.0535,0.002
-0.00975,0.0105,0.0145,0.05275,-0.000625,0.003375,0.00025,0.00175,0.009625,-0.007125,0.80925,-0.155,0.00225,-0.0065,0.0535,0.00175,-0.00975,0.0105,0.0145,0.05275,-0.000625,0.003375,0.00025,0.00175,0.009625,-0.007125,0.80925,-0.155,0.00225,-0.0065,0.0535,0.00175
-0.0095,0.01075,0.0135,0.0535,-0.000625,0.00325,0.00025,0.001625,0.009625,-0.00725,0.8095,-0.154,0.00225,-0.00625,0.0535,0.002,-0.0095,0.01075,0.0135,0.0535,-0.000625,0.00325,0.00025,0.001625,0.009625,-0.00725,0.8095,-0.154,0.00225,-0.00625,0.0535,0.002
-0.00975,0.01025,0.0125,0.05375,-0.00075,0.00325,0.00025,0.001625,0.009625,-0.007,0.80925,-0.155,0.00225,-0.00625,0.0535,0.002,-0.00975,0.01025,0.0125,0.05375,-0.00075,0.00325,0.00025,0.001625,0.009625,-0.007,0.80925,-0.155,0.00225,-0.00625,0.0535,0.002
-0.00975,0.01075,0.01175,0.054,-0.000875,0.003125,0.000375,0.00175,0.009625,-0.00725,0.809,-0.154,0.00225,-0.00625,0.0535,0.002,-0.00975,0.01075,0.01175,0.054,-0.000875,0.003125,0.000375,0.00175,0.009625,-0.00725,0.809,-0.154,0.00225,-0.00625,0.0535,0.002
-0.0095,0.01075,0.0105,0.054,-0.000875,0.00325,0.00025,0.001625,0.0095,-0.007125,0.80925,-0.156,0.002,-0.0065,0.0535,0.002,-0.0095,0.01075,0.0105,0.054,-0.000875,0.00325,0.00025,0.001625,0.0095,-0.007125,0.80925,-0.156,0.002,-0.0065,0.0535,0.002
-0.0095,0.011,0.01,0.054,-0.00075,0.00325,0.00025,0.001625,0.0095,-0.007125,0.8095,-0.154,0.00225,-0.0065,0.0535,0.002,-0.0095,0.011,0.01,0.054,-0.00075,0.00325,0.00025,0.001625,0.0095,-0.007125,0.8095,-0.154,0.00225,-0.0065,0.0535,0.002
-0.0095,0.0105,0.009,0.05375,-0.000875,0.003375,0.000375,0.001625,0.009625,-0.007125,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002,-0.0095,0.0105,0.009,0.05375,-0.000875,0.003375,0.000375,0.001625,0.009625,-0.007125,0.80925,-0.154,0.0025,-0.00625,0.0535,0.002
-0.0095,0.0105,0.008,0.05325,-0.00075,0.00325,0.00025,0.00175,0.009625,-0.007,0.80925,-0.154,0.00225,-0.0065,0.0535,0.002,-0.0095,0.0105,0.008,0.05325,-0.00075,0.00325,0.00025,0.00175,0.009625,-0.007,0.80925,-0.154,0.00225,-0.0065,0.0535,0.002
-0.0095,0.01075,0.00725,0.0525,-0.00075,0.00325,0.00025,0.00175,0.00975,-0.007125,0.80925,-0.154,0.00225,-0.0065,0.0535,0.00125,-0.0095,0.01075,0.00725,0.0525,-0.00075,0.00325,0.00025,0.00175,0.00975,-0.007125,0.80925,-0.154,0.00225,-0.0065,0.0535,0.00125
-0.00925,0.0105,0.00675,0.052,-0.001,0.00325,0.000125,0.001875,0.009625,-0.007125,0.809,-0.154,0.0025,-0.00675,0.05325,0.002,-0.00925,0.0105,0.00675,0.052,-0.001,0.00325,0.000125,0.001875,0.009625,-0.007125,0.809,-0.154,0.0025,-0.00675,0.05325,0.002
-0.00925,0.0105,0.00575,0.051,-0.001,0.003375,-0.000125,0.00175,0.009625,-0.00725,0.80925,-0.153,0.002,-0.0065,0.0535,0.002,-0.00925,0.0105,0.00575,0.051,-0.001,0.003375,-0.000125,0.00175,0.009625,-0.00725,0.80925,-0.153,0.002,-0.0065,0.0535,0.002
-0.0095,0.0105,0.00525,0.05025,-0.001,0.003375,0,0.001875,0.009625,-0.00725,0.80925,-0.155,0.00225,-0.0065,0.0535,0.002,-0.0095,0.0105,0.00525,0.05025,-0.001,0.003375,0,0.001875,0.009625,-0.00725,0.80925,-0.155,0.00225,-0.0065,0.0535,0.002
-0.00975,0.0105,0.00425,0.04925,-0.001,0.003375,0,0.001875,0.009625,-0.007,0.809,-0.156,0.00225,-0.0065,0.0535,0.002,-0.00975,0.0105,0.00425,0.04925,-0.001,0.003375,0,0.001875,0.009625,-0.007,0.809,-0.156,0.00225,-0.0065,0.0535,0.002
-0.00975,0.01075,0.0035,0.0485,-0.001125,0.003375,0,0.001875,0.009625,-0.00725,0.80925,-0.155,0.002,-0.0065,0.0535,0.002,-0.00975,0.01075,0.0035,0.0485,-0.001125,0.003375,0,0.001875,0.009625,-0.00725,0.80925,-0.155,0.002,-0.0065,0.0535,0.002
-0.00975,0.0105,0.0025,0.047,-0.000875,0.003375,-0.000125,0.001875,0.009625,-0.00725,0.80925,-0.155,0.002,-0.0065,0.0535,0.002,-0.00975,0.0105,0.0025,0.047,-0.000875,0.003375,-0.000125,0.001875,0.009625,-0.00725,0.80925,-0.155,0.002,-0.0065,0.0535,0.002
-0.00975,0.0105,0.00225,0.046,-0.001,0.0035,0.000125,0.002,0.009625,-0.00725,0.8095,-0.154,0.00225,-0.0065,0.0535,0.002,-0.00975,0.0105,0.00225,0.046,-0.001,0.0035,0.000125,0.002,0.009625,-0.00725,0.8095,-0.154,0.00225,-0.0065,0.0535,0.002
-0.00975,0.0105,0.00175,0.045,-0.001125,0.003375,0,0.001875,0.009625,-0.00725,0.809,-0.155,0.00225,-0.0065,0.05375,0.002,-0.00975,0.0105,0.00175,0.045,-0.001125,0.003375,0,0.001875,0.009625,-0.00725,0.809,-0.155,0.00225,-0.0065,0.05375,0.002
-0.01,0.01075,0.00075,0.044,-0.001,0.003375,-0.000125,0.001875,0.0095,-0.00725,0.80925,-0.154,0.00225,-0.0065,0.0535,0.002,-0.01,0.01075,0.00075,0.044,-0.001,0.003375,-0.000125,0.001875,0.0095,-0.00725,0.80925,-0.154,0.00225,-0.0065,0.0535,0.002
-0.0095,0.011,0.00025,0.043,-0.001,0.0035,0,0.001875,0.009625,-0.007125,0.809,-0.154,0.0025,-0.0065,0.0535,0.002,-0.0095,0.011,0.00025,0.043,-0.001,0.0035,0,0.001875,0.009625,-0.007125,0.809,-0.154,0.0025,-0.0065,0.0535,0.002
-0.0095,0.01075,-0.00025,0.0415,-0.001,0.0035,0,0.002,0.0095,-0.007125,0.809,-0.155,0.002,-0.0065,0.0535,0.002,-0.0095,0.01075,-0.00025,0.0415,-0.001,0.0035,0,0.002,0.0095,-0.007125,0.809,-0.155,0.002,-0.0065,0.0535,0.002
-0.00975,0.0105,-0.001,0.04025,-0.001125,0.0035,-0.000125,0.001875,0.009625,-0.00725,0.80925,-0.155,0.00225,-0.00625,0.0535,0.002,-0.00975,0.0105,-0.001,0.04025,-0.001125,0.0035,-0.000125,0.001875,0.009625,-0.00725,0.80925,-0.155,0.00225,-0.00625,0.0535,0.002
-0.00975,0.0105,-0.00175,0.0395,-0.001125,0.003625,-0.00025,0.001875,0.0095,-0.007125,0.80875,-0.155,0.00225,-0.00625,0.0535,0.002,-0.00975,0.0105,-0.00175,0.0395,-0.001125,0.003625,-0.00025,0.001875,0.0095,-0.007125,0.80875,-0.155,0.00225,-0.00625,0.0535,0.002
